sync_index,object_id,keypoint_id,x_coord,y_coord,z_coord,frame_time
3400,0,6,-0.291787,-0.256223,1.293819,109.256293
3400,0,7,-0.257698,-0.255580,1.295055,109.256293
3400,0,10,-0.156214,-0.251377,1.292851,109.256293
3400,0,12,-0.293222,-0.222219,1.293934,109.256293
3400,0,16,-0.157273,-0.217755,1.291083,109.256293
3400,0,17,-0.123198,-0.216058,1.290947,109.256293
3400,0,18,-0.294444,-0.188390,1.294797,109.256293
3400,0,21,-0.192053,-0.184563,1.293062,109.256293
3400,0,22,-0.158574,-0.183846,1.292319,109.256293
3405,0,0,-0.294019,-0.289801,1.296307,109.416964
3405,0,1,-0.259973,-0.289109,1.297101,109.416964
3405,0,4,-0.157827,-0.285159,1.295937,109.416964
3405,0,5,-0.123575,-0.284547,1.296447,109.416964
3405,0,6,-0.295048,-0.255885,1.296378,109.416964
3405,0,7,-0.260880,-0.254989,1.296805,109.416964
3405,0,8,-0.226753,-0.253970,1.297018,109.416964
3405,0,9,-0.192899,-0.252458,1.296937,109.416964
3405,0,10,-0.158677,-0.251694,1.296333,109.416964
3405,0,11,-0.124574,-0.250362,1.295814,109.416964
3405,0,12,-0.296132,-0.221961,1.297824,109.416964
3405,0,13,-0.261970,-0.220893,1.296992,109.416964
3405,0,14,-0.227968,-0.219800,1.296408,109.416964
3405,0,15,-0.193895,-0.218653,1.295748,109.416964
3405,0,16,-0.159480,-0.217500,1.295763,109.416964
3405,0,17,-0.125719,-0.216205,1.296016,109.416964
3405,0,18,-0.297405,-0.188379,1.296679,109.416964
3405,0,19,-0.263072,-0.186771,1.298236,109.416964
3405,0,20,-0.229380,-0.186456,1.297183,109.416964
3405,0,21,-0.194889,-0.184729,1.296492,109.416964
3405,0,22,-0.161092,-0.183827,1.296988,109.416964
3405,0,23,-0.126605,-0.182607,1.296577,109.416964
