sync_index,cam_id,frame_index,frame_time,object_id,keypoint_id,img_loc_x,img_loc_y,obj_loc_x,obj_loc_y,obj_loc_z
965,1,965,31.009507,0,5,1604.196167,462.147400,0.204000,0.034000,0.000000
965,1,965,31.009507,0,6,1393.125122,507.667389,0.034000,0.068000,0.000000
965,1,965,31.009507,0,7,1436.004761,506.266296,0.068000,0.068000,0.000000
965,1,965,31.009507,0,8,1477.934692,505.990204,0.102000,0.068000,0.000000
965,1,965,31.009507,0,9,1520.521606,505.576691,0.136000,0.068000,0.000000
965,1,965,31.009507,0,10,1562.582153,504.298492,0.170000,0.068000,0.000000
965,1,965,31.009507,0,11,1605.468384,503.800171,0.204000,0.068000,0.000000
965,1,965,31.009507,0,12,1394.315552,548.854797,0.034000,0.102000,0.000000
965,1,965,31.009507,0,13,1436.357666,548.689270,0.068000,0.102000,0.000000
965,1,965,31.009507,0,15,1522.130249,547.510559,0.136000,0.102000,0.000000
965,1,965,31.009507,0,16,1564.208496,546.958008,0.170000,0.102000,0.000000
965,1,965,31.009507,0,17,1606.825317,546.035217,0.204000,0.102000,0.000000
965,1,965,31.009507,0,20,1479.756836,589.560059,0.102000,0.136000,0.000000
965,1,965,31.009507,0,21,1523.184082,589.308289,0.136000,0.136000,0.000000
965,1,965,31.009507,0,22,1564.434814,588.269958,0.170000,0.136000,0.000000
965,1,965,31.009507,0,23,1607.581177,588.013855,0.204000,0.136000,0.000000
970,0,970,31.170178,0,2,365.523682,289.472382,0.102000,0.034000,0.000000
970,0,970,31.170178,0,5,475.798798,281.465820,0.204000,0.034000,0.000000
970,0,970,31.170178,0,6,294.352295,332.622131,0.034000,0.068000,0.000000
970,0,970,31.170178,0,7,331.170715,329.568604,0.068000,0.068000,0.000000
970,0,970,31.170178,0,8,367.390137,327.612335,0.102000,0.068000,0.000000
970,0,970,31.170178,0,11,478.144592,319.378235,0.204000,0.068000,0.000000
970,0,970,31.170178,0,15,405.883820,363.309509,0.136000,0.102000,0.000000
970,0,970,31.170178,0,16,443.048645,360.742432,0.170000,0.102000,0.000000
970,0,970,31.170178,0,17,479.980255,358.553162,0.204000,0.102000,0.000000
970,0,970,31.170178,0,18,298.606201,408.068512,0.034000,0.136000,0.000000
970,0,970,31.170178,0,21,408.297424,401.417114,0.136000,0.136000,0.000000
970,1,970,31.170178,0,2,1488.181152,465.741211,0.102000,0.034000,0.000000
970,1,970,31.170178,0,5,1614.621338,466.741852,0.204000,0.034000,0.000000
970,1,970,31.170178,0,6,1404.589722,506.550934,0.034000,0.068000,0.000000
970,1,970,31.170178,0,7,1446.644287,506.275116,0.068000,0.068000,0.000000
970,1,970,31.170178,0,8,1488.612183,507.201019,0.102000,0.068000,0.000000
970,1,970,31.170178,0,11,1614.906372,507.852661,0.204000,0.068000,0.000000
970,1,970,31.170178,0,12,1404.142090,547.978821,0.034000,0.102000,0.000000
970,1,970,31.170178,0,15,1530.460205,548.825012,0.136000,0.102000,0.000000
970,1,970,31.170178,0,16,1572.917358,550.000977,0.170000,0.102000,0.000000
970,1,970,31.170178,0,17,1614.952637,550.258911,0.204000,0.102000,0.000000
970,1,970,31.170178,0,18,1404.273438,589.331726,0.034000,0.136000,0.000000
970,1,970,31.170178,0,21,1531.226562,590.648132,0.136000,0.136000,0.000000
975,0,975,31.330849,0,0,306.652649,296.549103,0.034000,0.034000,0.000000
975,0,975,31.330849,0,1,343.773743,294.305237,0.068000,0.034000,0.000000
975,0,975,31.330849,0,2,381.110382,292.416687,0.102000,0.034000,0.000000
975,0,975,31.330849,0,3,417.845276,290.804901,0.136000,0.034000,0.000000
975,0,975,31.330849,0,4,454.585144,290.069366,0.170000,0.034000,0.000000
975,0,975,31.330849,0,5,492.127563,287.420258,0.204000,0.034000,0.000000
975,0,975,31.330849,0,6,309.099518,333.775665,0.034000,0.068000,0.000000
975,0,975,31.330849,0,7,345.528778,331.645477,0.068000,0.068000,0.000000
975,0,975,31.330849,0,8,381.793610,330.603027,0.102000,0.068000,0.000000
975,0,975,31.330849,0,10,456.303406,327.883392,0.170000,0.068000,0.000000
975,0,975,31.330849,0,11,493.548462,325.912506,0.204000,0.068000,0.000000
975,0,975,31.330849,0,13,346.485931,370.424347,0.068000,0.102000,0.000000
975,0,975,31.330849,0,14,383.510712,368.734772,0.102000,0.102000,0.000000
975,0,975,31.330849,0,15,420.224823,367.549774,0.136000,0.102000,0.000000
975,0,975,31.330849,0,16,457.328217,366.437469,0.170000,0.102000,0.000000
975,0,975,31.330849,0,17,494.579895,364.797760,0.204000,0.102000,0.000000
975,0,975,31.330849,0,18,311.355316,409.361176,0.034000,0.136000,0.000000
975,0,975,31.330849,0,19,348.239166,408.158356,0.068000,0.136000,0.000000
975,0,975,31.330849,0,20,384.402222,406.612946,0.102000,0.136000,0.000000
975,0,975,31.330849,0,21,421.377563,405.707367,0.136000,0.136000,0.000000
975,0,975,31.330849,0,22,458.429688,404.507446,0.170000,0.136000,0.000000
975,0,975,31.330849,0,23,495.615295,403.391205,0.204000,0.136000,0.000000
975,1,975,31.330849,0,0,1415.741943,466.941986,0.034000,0.034000,0.000000
975,1,975,31.330849,0,1,1458.539429,467.782379,0.068000,0.034000,0.000000
975,1,975,31.330849,0,2,1499.424316,469.520935,0.102000,0.034000,0.000000
975,1,975,31.330849,0,3,1541.665039,470.454773,0.136000,0.034000,0.000000
975,1,975,31.330849,0,4,1583.559082,471.489014,0.170000,0.034000,0.000000
975,1,975,31.330849,0,5,1624.122437,471.663635,0.204000,0.034000,0.000000
975,1,975,31.330849,0,6,1415.372192,507.326965,0.034000,0.068000,0.000000
975,1,975,31.330849,0,7,1457.650879,508.477966,0.068000,0.068000,0.000000
975,1,975,31.330849,0,8,1499.199707,509.994965,0.102000,0.068000,0.000000
975,1,975,31.330849,0,10,1582.736816,512.937439,0.170000,0.068000,0.000000
975,1,975,31.330849,0,11,1623.992798,514.123169,0.204000,0.068000,0.000000
975,1,975,31.330849,0,13,1456.328247,550.314514,0.068000,0.102000,0.000000
975,1,975,31.330849,0,14,1498.527100,551.348145,0.102000,0.102000,0.000000
975,1,975,31.330849,0,15,1540.226440,553.250610,0.136000,0.102000,0.000000
975,1,975,31.330849,0,16,1581.442993,554.769104,0.170000,0.102000,0.000000
975,1,975,31.330849,0,17,1623.454468,555.861572,0.204000,0.102000,0.000000
975,1,975,31.330849,0,18,1413.470825,590.120483,0.034000,0.136000,0.000000
975,1,975,31.330849,0,19,1455.426025,591.499512,0.068000,0.136000,0.000000
975,1,975,31.330849,0,20,1496.307617,592.480835,0.102000,0.136000,0.000000
975,1,975,31.330849,0,21,1539.036499,594.762878,0.136000,0.136000,0.000000
975,1,975,31.330849,0,22,1580.402100,595.905823,0.170000,0.136000,0.000000
975,1,975,31.330849,0,23,1622.979370,596.748413,0.204000,0.136000,0.000000
980,0,980,31.491520,0,1,354.485443,299.660797,0.068000,0.034000,0.000000
980,0,980,31.491520,0,2,391.309753,298.464478,0.102000,0.034000,0.000000
980,0,980,31.491520,0,3,427.873383,296.585052,0.136000,0.034000,0.000000
980,0,980,31.491520,0,4,465.381287,295.615601,0.170000,0.034000,0.000000
980,0,980,31.491520,0,5,502.767822,293.848907,0.204000,0.034000,0.000000
980,0,980,31.491520,0,7,355.552521,337.383942,0.068000,0.068000,0.000000
980,0,980,31.491520,0,8,392.708618,336.960876,0.102000,0.068000,0.000000
980,0,980,31.491520,0,9,429.555298,335.173492,0.136000,0.068000,0.000000
980,0,980,31.491520,0,10,466.198914,333.621918,0.170000,0.068000,0.000000
980,0,980,31.491520,0,11,504.368958,332.174835,0.204000,0.068000,0.000000
980,0,980,31.491520,0,12,319.180206,377.686859,0.034000,0.102000,0.000000
980,0,980,31.491520,0,13,356.313507,375.311951,0.068000,0.102000,0.000000
980,0,980,31.491520,0,14,393.750977,374.178955,0.102000,0.102000,0.000000
980,0,980,31.491520,0,15,430.284393,373.532410,0.136000,0.102000,0.000000
980,0,980,31.491520,0,16,467.534637,372.518616,0.170000,0.102000,0.000000
980,0,980,31.491520,0,17,505.245026,371.708008,0.204000,0.102000,0.000000
980,0,980,31.491520,0,18,320.588440,413.644592,0.034000,0.136000,0.000000
980,0,980,31.491520,0,19,357.654083,413.663757,0.068000,0.136000,0.000000
980,0,980,31.491520,0,20,393.889679,412.505432,0.102000,0.136000,0.000000
980,0,980,31.491520,0,21,431.569916,411.708832,0.136000,0.136000,0.000000
980,0,980,31.491520,0,22,468.070251,410.495544,0.170000,0.136000,0.000000
980,0,980,31.491520,0,23,505.674072,410.263947,0.204000,0.136000,0.000000
980,1,980,31.491520,0,1,1475.471436,475.407501,0.068000,0.034000,0.000000
980,1,980,31.491520,0,2,1517.387085,477.288788,0.102000,0.034000,0.000000
980,1,980,31.491520,0,3,1559.570435,478.781799,0.136000,0.034000,0.000000
980,1,980,31.491520,0,4,1601.502441,480.874359,0.170000,0.034000,0.000000
980,1,980,31.491520,0,5,1642.681885,482.114410,0.204000,0.034000,0.000000
980,1,980,31.491520,0,7,1474.377441,517.146484,0.068000,0.068000,0.000000
980,1,980,31.491520,0,8,1516.030884,518.497253,0.102000,0.068000,0.000000
980,1,980,31.491520,0,9,1558.325073,520.747925,0.136000,0.068000,0.000000
980,1,980,31.491520,0,10,1599.668457,521.958130,0.170000,0.068000,0.000000
980,1,980,31.491520,0,11,1641.691040,524.066223,0.204000,0.068000,0.000000
980,1,980,31.491520,0,12,1431.033936,556.601501,0.034000,0.102000,0.000000
980,1,980,31.491520,0,13,1472.443726,558.502563,0.068000,0.102000,0.000000
980,1,980,31.491520,0,14,1514.524048,560.627991,0.102000,0.102000,0.000000
980,1,980,31.491520,0,15,1556.668091,562.488831,0.136000,0.102000,0.000000
980,1,980,31.491520,0,16,1598.457520,564.169739,0.170000,0.102000,0.000000
980,1,980,31.491520,0,17,1639.578003,566.228394,0.204000,0.102000,0.000000
980,1,980,31.491520,0,18,1428.641968,598.361938,0.034000,0.136000,0.000000
980,1,980,31.491520,0,19,1470.778442,600.106384,0.068000,0.136000,0.000000
980,1,980,31.491520,0,20,1513.279541,602.726562,0.102000,0.136000,0.000000
980,1,980,31.491520,0,21,1554.758789,604.118469,0.136000,0.136000,0.000000
980,1,980,31.491520,0,22,1596.673584,605.795410,0.170000,0.136000,0.000000
980,1,980,31.491520,0,23,1638.260010,607.658691,0.204000,0.136000,0.000000
985,0,985,31.652191,0,0,325.443665,302.512695,0.034000,0.034000,0.000000
985,0,985,31.652191,0,1,362.699402,300.876099,0.068000,0.034000,0.000000
985,0,985,31.652191,0,2,399.439514,300.357666,0.102000,0.034000,0.000000
985,0,985,31.652191,0,5,511.467987,297.443420,0.204000,0.034000,0.000000
985,0,985,31.652191,0,8,400.607666,338.725342,0.102000,0.068000,0.000000
985,0,985,31.652191,0,11,512.457458,335.287476,0.204000,0.068000,0.000000
985,0,985,31.652191,0,14,401.240845,376.194641,0.102000,0.102000,0.000000
985,0,985,31.652191,0,15,437.578461,375.515686,0.136000,0.102000,0.000000
985,0,985,31.652191,0,16,475.325775,375.291901,0.170000,0.102000,0.000000
985,0,985,31.652191,0,17,512.896667,374.613129,0.204000,0.102000,0.000000
985,0,985,31.652191,0,20,400.744598,413.724243,0.102000,0.136000,0.000000
985,0,985,31.652191,0,21,438.561554,413.968170,0.136000,0.136000,0.000000
985,1,985,31.652191,0,0,1441.693726,475.425995,0.034000,0.034000,0.000000
985,1,985,31.652191,0,1,1483.566528,477.281586,0.068000,0.034000,0.000000
985,1,985,31.652191,0,2,1525.597412,479.648468,0.102000,0.034000,0.000000
985,1,985,31.652191,0,5,1650.164062,486.622711,0.204000,0.034000,0.000000
985,1,985,31.652191,0,8,1523.765259,521.283569,0.102000,0.068000,0.000000
985,1,985,31.652191,0,11,1648.518433,527.646729,0.204000,0.068000,0.000000
985,1,985,31.652191,0,14,1521.279663,563.019714,0.102000,0.102000,0.000000
985,1,985,31.652191,0,15,1563.529663,565.192871,0.136000,0.102000,0.000000
985,1,985,31.652191,0,16,1604.982056,567.341919,0.170000,0.102000,0.000000
985,1,985,31.652191,0,17,1646.649536,569.623352,0.204000,0.102000,0.000000
985,1,985,31.652191,0,20,1519.520386,604.456238,0.102000,0.136000,0.000000
985,1,985,31.652191,0,21,1562.238770,606.289978,0.136000,0.136000,0.000000
985,1,985,31.652191,0,22,1603.359741,608.911438,0.170000,0.136000,0.000000
985,1,985,31.652191,0,23,1644.889038,610.649353,0.204000,0.136000,0.000000
990,0,990,31.812862,0,0,329.206268,304.512512,0.034000,0.034000,0.000000
990,0,990,31.812862,0,1,366.086487,303.697723,0.068000,0.034000,0.000000
990,0,990,31.812862,0,4,477.429291,301.500641,0.170000,0.034000,0.000000
990,0,990,31.812862,0,5,515.523010,300.589600,0.204000,0.034000,0.000000
990,0,990,31.812862,0,6,329.955170,342.728516,0.034000,0.068000,0.000000
990,0,990,31.812862,0,7,366.717529,341.325531,0.068000,0.068000,0.000000
990,0,990,31.812862,0,8,403.435669,341.176758,0.102000,0.068000,0.000000
990,0,990,31.812862,0,9,441.333344,339.657776,0.136000,0.068000,0.000000
990,0,990,31.812862,0,10,477.681213,339.416412,0.170000,0.068000,0.000000
990,0,990,31.812862,0,11,515.676514,338.641541,0.204000,0.068000,0.000000
990,0,990,31.812862,0,12,330.215210,380.588135,0.034000,0.102000,0.000000
990,0,990,31.812862,0,13,366.722351,379.571869,0.068000,0.102000,0.000000
990,0,990,31.812862,0,14,404.873596,378.294617,0.102000,0.102000,0.000000
990,0,990,31.812862,0,15,441.055573,378.721893,0.136000,0.102000,0.000000
990,0,990,31.812862,0,16,478.179169,378.509033,0.170000,0.102000,0.000000
990,0,990,31.812862,0,17,515.770264,377.367035,0.204000,0.102000,0.000000
990,0,990,31.812862,0,18,329.715363,417.200623,0.034000,0.136000,0.000000
990,0,990,31.812862,0,19,367.473236,418.169373,0.068000,0.136000,0.000000
990,0,990,31.812862,0,20,404.221130,417.206329,0.102000,0.136000,0.000000
990,0,990,31.812862,0,21,441.546234,417.105103,0.136000,0.136000,0.000000
990,0,990,31.812862,0,22,479.095612,416.411652,0.170000,0.136000,0.000000
990,0,990,31.812862,0,23,516.570251,416.017212,0.204000,0.136000,0.000000
990,1,990,31.812862,0,0,1445.484131,478.303894,0.034000,0.034000,0.000000
990,1,990,31.812862,0,1,1487.343140,480.547668,0.068000,0.034000,0.000000
990,1,990,31.812862,0,4,1612.392578,487.221985,0.170000,0.034000,0.000000
990,1,990,31.812862,0,5,1652.622314,489.190186,0.204000,0.034000,0.000000
990,1,990,31.812862,0,6,1443.581421,520.050049,0.034000,0.068000,0.000000
990,1,990,31.812862,0,7,1485.457397,521.837891,0.068000,0.068000,0.000000
990,1,990,31.812862,0,8,1527.234741,524.833618,0.102000,0.068000,0.000000
990,1,990,31.812862,0,9,1568.744507,526.497864,0.136000,0.068000,0.000000
990,1,990,31.812862,0,10,1609.187500,527.586609,0.170000,0.068000,0.000000
990,1,990,31.812862,0,11,1650.933105,530.691650,0.204000,0.068000,0.000000
990,1,990,31.812862,0,12,1441.631592,561.296753,0.034000,0.102000,0.000000
990,1,990,31.812862,0,13,1483.200195,563.774841,0.068000,0.102000,0.000000
990,1,990,31.812862,0,14,1524.532349,565.870056,0.102000,0.102000,0.000000
990,1,990,31.812862,0,15,1566.542114,568.405151,0.136000,0.102000,0.000000
990,1,990,31.812862,0,16,1607.817139,570.441895,0.170000,0.102000,0.000000
990,1,990,31.812862,0,17,1648.813721,572.556946,0.204000,0.102000,0.000000
990,1,990,31.812862,0,18,1438.984863,602.755310,0.034000,0.136000,0.000000
990,1,990,31.812862,0,19,1481.074951,604.993896,0.068000,0.136000,0.000000
990,1,990,31.812862,0,20,1522.572388,607.438843,0.102000,0.136000,0.000000
990,1,990,31.812862,0,21,1564.405640,609.604553,0.136000,0.136000,0.000000
990,1,990,31.812862,0,22,1605.614868,612.525208,0.170000,0.136000,0.000000
990,1,990,31.812862,0,23,1646.491699,614.094299,0.204000,0.136000,0.000000
995,0,995,31.973533,0,0,330.304810,301.147339,0.034000,0.034000,0.000000
995,0,995,31.973533,0,1,367.444641,299.728760,0.068000,0.034000,0.000000
995,0,995,31.973533,0,2,404.608246,299.609497,0.102000,0.034000,0.000000
995,0,995,31.973533,0,3,442.091461,298.738800,0.136000,0.034000,0.000000
995,0,995,31.973533,0,4,479.410126,298.337524,0.170000,0.034000,0.000000
995,0,995,31.973533,0,5,516.982788,297.521271,0.204000,0.034000,0.000000
995,0,995,31.973533,0,6,330.820618,338.561401,0.034000,0.068000,0.000000
995,0,995,31.973533,0,7,368.037781,338.208008,0.068000,0.068000,0.000000
995,0,995,31.973533,0,8,405.524780,337.763947,0.102000,0.068000,0.000000
995,0,995,31.973533,0,9,442.511353,336.784607,0.136000,0.068000,0.000000
995,0,995,31.973533,0,10,479.399261,336.240204,0.170000,0.068000,0.000000
995,0,995,31.973533,0,11,517.712036,335.576630,0.204000,0.068000,0.000000
995,0,995,31.973533,0,12,330.684235,377.199219,0.034000,0.102000,0.000000
995,0,995,31.973533,0,13,368.450531,375.874359,0.068000,0.102000,0.000000
995,0,995,31.973533,0,14,405.547363,375.459076,0.102000,0.102000,0.000000
995,0,995,31.973533,0,15,442.720490,375.438751,0.136000,0.102000,0.000000
995,0,995,31.973533,0,16,479.846344,375.049652,0.170000,0.102000,0.000000
995,0,995,31.973533,0,17,517.419128,374.430389,0.204000,0.102000,0.000000
995,0,995,31.973533,0,18,331.322205,413.593536,0.034000,0.136000,0.000000
995,0,995,31.973533,0,19,368.825958,414.146210,0.068000,0.136000,0.000000
995,0,995,31.973533,0,20,405.184998,412.885773,0.102000,0.136000,0.000000
995,0,995,31.973533,0,21,443.002380,413.491913,0.136000,0.136000,0.000000
995,0,995,31.973533,0,22,479.912018,412.709747,0.170000,0.136000,0.000000
995,0,995,31.973533,0,23,518.179138,412.434601,0.204000,0.136000,0.000000
995,1,995,31.973533,0,0,1445.566162,474.734863,0.034000,0.034000,0.000000
995,1,995,31.973533,0,1,1488.326660,476.487671,0.068000,0.034000,0.000000
995,1,995,31.973533,0,2,1530.197998,478.397095,0.102000,0.034000,0.000000
995,1,995,31.973533,0,3,1571.221680,481.380859,0.136000,0.034000,0.000000
995,1,995,31.973533,0,4,1612.433594,483.825653,0.170000,0.034000,0.000000
995,1,995,31.973533,0,5,1652.655273,485.427612,0.204000,0.034000,0.000000
995,1,995,31.973533,0,6,1444.251587,515.435608,0.034000,0.068000,0.000000
995,1,995,31.973533,0,7,1486.481812,517.409607,0.068000,0.068000,0.000000
995,1,995,31.973533,0,8,1527.725586,520.412048,0.102000,0.068000,0.000000
995,1,995,31.973533,0,9,1568.409546,523.231934,0.136000,0.068000,0.000000
995,1,995,31.973533,0,10,1609.391968,523.848999,0.170000,0.068000,0.000000
995,1,995,31.973533,0,11,1651.396362,526.867798,0.204000,0.068000,0.000000
995,1,995,31.973533,0,13,1484.001831,559.371826,0.068000,0.102000,0.000000
995,1,995,31.973533,0,14,1525.492554,561.671753,0.102000,0.102000,0.000000
995,1,995,31.973533,0,15,1566.947021,564.406006,0.136000,0.102000,0.000000
995,1,995,31.973533,0,16,1607.824585,566.362732,0.170000,0.102000,0.000000
995,1,995,31.973533,0,17,1648.569824,568.727173,0.204000,0.102000,0.000000
995,1,995,31.973533,0,18,1440.140747,598.505432,0.034000,0.136000,0.000000
995,1,995,31.973533,0,19,1481.514526,600.576355,0.068000,0.136000,0.000000
995,1,995,31.973533,0,20,1522.753784,603.000610,0.102000,0.136000,0.000000
995,1,995,31.973533,0,21,1564.787476,605.270752,0.136000,0.136000,0.000000
995,1,995,31.973533,0,22,1605.422241,608.100281,0.170000,0.136000,0.000000
995,1,995,31.973533,0,23,1647.304932,609.724731,0.204000,0.136000,0.000000
1000,0,1000,32.134204,0,0,327.441803,298.161713,0.034000,0.034000,0.000000
1000,0,1000,32.134204,0,1,364.712646,297.492950,0.068000,0.034000,0.000000
1000,0,1000,32.134204,0,2,402.127197,296.675507,0.102000,0.034000,0.000000
1000,0,1000,32.134204,0,3,439.346863,297.012085,0.136000,0.034000,0.000000
1000,0,1000,32.134204,0,4,476.528107,296.368164,0.170000,0.034000,0.000000
1000,0,1000,32.134204,0,5,514.175598,295.532745,0.204000,0.034000,0.000000
1000,0,1000,32.134204,0,6,327.980621,336.290070,0.034000,0.068000,0.000000
1000,0,1000,32.134204,0,7,365.244385,335.139496,0.068000,0.068000,0.000000
1000,0,1000,32.134204,0,8,402.168549,335.442413,0.102000,0.068000,0.000000
1000,0,1000,32.134204,0,9,439.397614,334.689087,0.136000,0.068000,0.000000
1000,0,1000,32.134204,0,10,476.668457,334.139038,0.170000,0.068000,0.000000
1000,0,1000,32.134204,0,11,515.129883,333.392975,0.204000,0.068000,0.000000
1000,0,1000,32.134204,0,12,327.541870,374.345490,0.034000,0.102000,0.000000
1000,0,1000,32.134204,0,13,364.764984,373.426361,0.068000,0.102000,0.000000
1000,0,1000,32.134204,0,14,403.120850,372.638672,0.102000,0.102000,0.000000
1000,0,1000,32.134204,0,15,439.374847,372.760315,0.136000,0.102000,0.000000
1000,0,1000,32.134204,0,16,477.165558,372.358185,0.170000,0.102000,0.000000
1000,0,1000,32.134204,0,17,514.534424,372.347748,0.204000,0.102000,0.000000
1000,0,1000,32.134204,0,18,328.051758,411.039917,0.034000,0.136000,0.000000
1000,0,1000,32.134204,0,19,365.256714,411.488678,0.068000,0.136000,0.000000
1000,0,1000,32.134204,0,20,402.592499,411.287537,0.102000,0.136000,0.000000
1000,0,1000,32.134204,0,21,439.253510,411.347626,0.136000,0.136000,0.000000
1000,0,1000,32.134204,0,22,476.649384,410.383728,0.170000,0.136000,0.000000
1000,1,1000,32.134204,0,0,1440.072754,470.991089,0.034000,0.034000,0.000000
1000,1,1000,32.134204,0,1,1481.371826,473.084686,0.068000,0.034000,0.000000
1000,1,1000,32.134204,0,2,1522.645630,475.541565,0.102000,0.034000,0.000000
1000,1,1000,32.134204,0,3,1563.521240,478.642151,0.136000,0.034000,0.000000
1000,1,1000,32.134204,0,4,1603.585693,480.858276,0.170000,0.034000,0.000000
1000,1,1000,32.134204,0,5,1643.366211,481.968414,0.204000,0.034000,0.000000
1000,1,1000,32.134204,0,6,1437.922363,512.226990,0.034000,0.068000,0.000000
1000,1,1000,32.134204,0,7,1479.576904,514.113953,0.068000,0.068000,0.000000
1000,1,1000,32.134204,0,8,1519.755737,515.844788,0.102000,0.068000,0.000000
1000,1,1000,32.134204,0,9,1560.411133,519.664612,0.136000,0.068000,0.000000
1000,1,1000,32.134204,0,10,1601.460938,521.504150,0.170000,0.068000,0.000000
1000,1,1000,32.134204,0,11,1642.298584,523.469910,0.204000,0.068000,0.000000
1000,1,1000,32.134204,0,12,1435.626099,553.349915,0.034000,0.102000,0.000000
1000,1,1000,32.134204,0,13,1476.702515,555.648743,0.068000,0.102000,0.000000
1000,1,1000,32.134204,0,14,1518.122070,557.864929,0.102000,0.102000,0.000000
1000,1,1000,32.134204,0,15,1558.734863,560.504333,0.136000,0.102000,0.000000
1000,1,1000,32.134204,0,16,1599.316650,563.159607,0.170000,0.102000,0.000000
1000,1,1000,32.134204,0,17,1639.524536,565.555542,0.204000,0.102000,0.000000
1000,1,1000,32.134204,0,18,1433.010132,593.796936,0.034000,0.136000,0.000000
1000,1,1000,32.134204,0,19,1474.827148,597.059448,0.068000,0.136000,0.000000
1000,1,1000,32.134204,0,20,1515.373779,599.401855,0.102000,0.136000,0.000000
1000,1,1000,32.134204,0,21,1556.746704,601.900391,0.136000,0.136000,0.000000
1000,1,1000,32.134204,0,22,1596.598633,604.329956,0.170000,0.136000,0.000000
1000,1,1000,32.134204,0,23,1637.421631,606.378052,0.204000,0.136000,0.000000
1005,0,1005,32.294875,0,0,321.789246,299.243988,0.034000,0.034000,0.000000
1005,0,1005,32.294875,0,1,359.415314,298.456818,0.068000,0.034000,0.000000
1005,0,1005,32.294875,0,2,396.686188,298.192963,0.102000,0.034000,0.000000
1005,0,1005,32.294875,0,3,433.817993,298.304962,0.136000,0.034000,0.000000
1005,0,1005,32.294875,0,4,471.516022,297.610748,0.170000,0.034000,0.000000
1005,0,1005,32.294875,0,5,508.530975,297.689148,0.204000,0.034000,0.000000
1005,0,1005,32.294875,0,6,322.271790,336.264771,0.034000,0.068000,0.000000
1005,0,1005,32.294875,0,7,359.368927,336.120850,0.068000,0.068000,0.000000
1005,0,1005,32.294875,0,8,396.583771,336.270935,0.102000,0.068000,0.000000
1005,0,1005,32.294875,0,9,433.573639,336.072998,0.136000,0.068000,0.000000
1005,0,1005,32.294875,0,10,471.146667,336.062378,0.170000,0.068000,0.000000
1005,0,1005,32.294875,0,11,508.477051,335.517883,0.204000,0.068000,0.000000
1005,0,1005,32.294875,0,12,321.592651,374.325104,0.034000,0.102000,0.000000
1005,0,1005,32.294875,0,13,358.933838,373.220245,0.068000,0.102000,0.000000
1005,0,1005,32.294875,0,14,396.547241,373.508209,0.102000,0.102000,0.000000
1005,0,1005,32.294875,0,15,433.464935,373.747864,0.136000,0.102000,0.000000
1005,0,1005,32.294875,0,16,470.860352,373.610168,0.170000,0.102000,0.000000
1005,0,1005,32.294875,0,17,508.180725,373.559082,0.204000,0.102000,0.000000
1005,0,1005,32.294875,0,18,321.763397,410.716614,0.034000,0.136000,0.000000
1005,0,1005,32.294875,0,19,359.348877,411.311981,0.068000,0.136000,0.000000
1005,0,1005,32.294875,0,20,395.901337,410.875000,0.102000,0.136000,0.000000
1005,0,1005,32.294875,0,21,433.311401,411.732483,0.136000,0.136000,0.000000
1005,0,1005,32.294875,0,22,470.492004,411.275330,0.170000,0.136000,0.000000
1005,0,1005,32.294875,0,23,508.405609,411.177643,0.204000,0.136000,0.000000
1005,1,1005,32.294875,0,0,1428.401978,469.492462,0.034000,0.034000,0.000000
1005,1,1005,32.294875,0,1,1468.744629,472.437439,0.068000,0.034000,0.000000
1005,1,1005,32.294875,0,2,1509.153076,475.084625,0.102000,0.034000,0.000000
1005,1,1005,32.294875,0,3,1549.165527,477.413574,0.136000,0.034000,0.000000
1005,1,1005,32.294875,0,4,1589.541382,480.208435,0.170000,0.034000,0.000000
1005,1,1005,32.294875,0,5,1628.729248,482.652313,0.204000,0.034000,0.000000
1005,1,1005,32.294875,0,6,1425.990479,510.614044,0.034000,0.068000,0.000000
1005,1,1005,32.294875,0,7,1466.682251,512.770691,0.068000,0.068000,0.000000
1005,1,1005,32.294875,0,8,1506.813843,515.978760,0.102000,0.068000,0.000000
1005,1,1005,32.294875,0,9,1546.779053,518.577393,0.136000,0.068000,0.000000
1005,1,1005,32.294875,0,10,1586.950562,520.978943,0.170000,0.068000,0.000000
1005,1,1005,32.294875,0,11,1626.828369,523.574402,0.204000,0.068000,0.000000
1005,1,1005,32.294875,0,12,1423.131592,551.753845,0.034000,0.102000,0.000000
1005,1,1005,32.294875,0,13,1463.760742,554.536072,0.068000,0.102000,0.000000
1005,1,1005,32.294875,0,14,1503.551025,557.604187,0.102000,0.102000,0.000000
1005,1,1005,32.294875,0,15,1544.287964,559.615967,0.136000,0.102000,0.000000
1005,1,1005,32.294875,0,16,1584.468384,562.319641,0.170000,0.102000,0.000000
1005,1,1005,32.294875,0,17,1623.809326,564.365479,0.204000,0.102000,0.000000
1005,1,1005,32.294875,0,18,1420.312744,592.103394,0.034000,0.136000,0.000000
1005,1,1005,32.294875,0,19,1461.027100,595.551331,0.068000,0.136000,0.000000
1005,1,1005,32.294875,0,20,1501.666138,598.204468,0.102000,0.136000,0.000000
1005,1,1005,32.294875,0,21,1541.778442,601.102112,0.136000,0.136000,0.000000
1005,1,1005,32.294875,0,22,1581.518433,602.948975,0.170000,0.136000,0.000000
1005,1,1005,32.294875,0,23,1621.751343,605.481934,0.204000,0.136000,0.000000
